timestamp,producer,quantity
2022-05-14 04:00:00+01:00,P2,0
2022-05-14 05:00:00+01:00,P2,0
2022-05-14 06:00:00+01:00,P2,0
2022-05-14 07:00:00+01:00,P2,0
2022-05-14 08:00:00+01:00,P2,1134
2022-05-14 09:00:00+01:00,P2,2007
2022-05-14 10:00:00+01:00,P2,42814
2022-05-14 11:00:00+01:00,P2,53291
2022-05-14 12:00:00+01:00,P2,18803
2022-05-14 13:00:00+01:00,P2,5804
2022-05-14 14:00:00+01:00,P2,5888
2022-05-14 15:00:00+01:00,P2,9675
2022-05-14 16:00:00+01:00,P2,256
2022-05-14 17:00:00+01:00,P2,6604
2022-05-14 18:00:00+01:00,P2,1719
2022-05-14 19:00:00+01:00,P2,7856
2022-05-14 20:00:00+01:00,P2,9874
2022-05-14 21:00:00+01:00,P2,58
2022-05-14 22:00:00+01:00,P2,0
2022-05-14 23:00:00+01:00,P2,0
2022-05-15 00:00:00+01:00,P2,0
2022-05-15 01:00:00+01:00,P2,0
2022-05-15 02:00:00+01:00,P2,0
2022-05-15 03:00:00+01:00,P2,0
2022-05-15 04:00:00+01:00,P2,0
2022-05-15 05:00:00+01:00,P2,0
2022-05-15 06:00:00+01:00,P2,0
2022-05-15 07:00:00+01:00,P2,0
2022-05-15 08:00:00+01:00,P2,88
2022-05-15 09:00:00+01:00,P2,18767
2022-05-15 10:00:00+01:00,P2,4871
2022-05-15 11:00:00+01:00,P2,12759
2022-05-15 12:00:00+01:00,P2,12279
2022-05-15 13:00:00+01:00,P2,2315
2022-05-15 14:00:00+01:00,P2,39847
2022-05-15 15:00:00+01:00,P2,38963
2022-05-15 16:00:00+01:00,P2,12935
2022-05-15 17:00:00+01:00,P2,32760
2022-05-15 18:00:00+01:00,P2,8380
2022-05-15 19:00:00+01:00,P2,6692
2022-05-15 20:00:00+01:00,P2,6155
2022-05-15 21:00:00+01:00,P2,1265
2022-05-15 22:00:00+01:00,P2,0
2022-05-15 23:00:00+01:00,P2,0
2022-05-16 00:00:00+01:00,P2,0
2022-05-16 01:00:00+01:00,P2,0
2022-05-16 02:00:00+01:00,P2,0
2022-05-16 03:00:00+01:00,P2,0
2022-05-16 04:00:00+01:00,P2,0
2022-05-16 05:00:00+01:00,P2,0
2022-05-16 06:00:00+01:00,P2,0
2022-05-16 07:00:00+01:00,P2,0
2022-05-16 08:00:00+01:00,P2,438
2022-05-16 09:00:00+01:00,P2,4106
2022-05-16 10:00:00+01:00,P2,23388
2022-05-16 11:00:00+01:00,P2,11256
2022-05-16 12:00:00+01:00,P2,5738
2022-05-16 13:00:00+01:00,P2,75535
2022-05-16 14:00:00+01:00,P2,29846
2022-05-16 15:00:00+01:00,P2,643
2022-05-16 16:00:00+01:00,P2,7856
2022-05-16 17:00:00+01:00,P2,392
2022-05-16 18:00:00+01:00,P2,650
2022-05-16 19:00:00+01:00,P2,11636
2022-05-16 20:00:00+01:00,P2,1632
2022-05-16 21:00:00+01:00,P2,817
2022-05-16 22:00:00+01:00,P2,0
2022-05-16 23:00:00+01:00,P2,0
2022-05-17 00:00:00+01:00,P2,0
2022-05-17 01:00:00+01:00,P2,0
2022-05-17 02:00:00+01:00,P2,0
2022-05-17 03:00:00+01:00,P2,0
2022-05-17 04:00:00+01:00,P2,0
2022-05-17 05:00:00+01:00,P2,0
2022-05-17 06:00:00+01:00,P2,0
2022-05-17 07:00:00+01:00,P2,0
2022-05-17 08:00:00+01:00,P2,621
2022-05-17 09:00:00+01:00,P2,4139
2022-05-17 10:00:00+01:00,P2,23690
2022-05-17 11:00:00+01:00,P2,871
2022-05-17 12:00:00+01:00,P2,474
2022-05-17 13:00:00+01:00,P2,331
2022-05-17 14:00:00+01:00,P2,12338
2022-05-17 15:00:00+01:00,P2,30927
2022-05-17 16:00:00+01:00,P2,26825
2022-05-17 17:00:00+01:00,P2,4576
2022-05-17 18:00:00+01:00,P2,35861
2022-05-17 19:00:00+01:00,P2,607
2022-05-17 20:00:00+01:00,P2,838
2022-05-17 21:00:00+01:00,P2,418
2022-05-17 22:00:00+01:00,P2,0
2022-05-17 23:00:00+01:00,P2,0
2022-05-18 00:00:00+01:00,P2,0
2022-05-18 01:00:00+01:00,P2,0
2022-05-18 02:00:00+01:00,P2,0
2022-05-18 03:00:00+01:00,P2,0
2022-05-18 04:00:00+01:00,P2,0
2022-05-18 05:00:00+01:00,P2,0
2022-05-18 06:00:00+01:00,P2,0
2022-05-18 07:00:00+01:00,P2,0
2022-05-18 08:00:00+01:00,P2,1877
2022-05-18 09:00:00+01:00,P2,5033
2022-05-18 10:00:00+01:00,P2,22196
2022-05-18 11:00:00+01:00,P2,21256
2022-05-18 12:00:00+01:00,P2,20934
2022-05-18 13:00:00+01:00,P2,5776
2022-05-18 14:00:00+01:00,P2,6074
2022-05-18 15:00:00+01:00,P2,1165
2022-05-18 16:00:00+01:00,P2,23520
2022-05-18 17:00:00+01:00,P2,592
2022-05-18 18:00:00+01:00,P2,4884
2022-05-18 19:00:00+01:00,P2,6992
2022-05-18 20:00:00+01:00,P2,42
2022-05-18 21:00:00+01:00,P2,156
2022-05-18 22:00:00+01:00,P2,0
2022-05-18 23:00:00+01:00,P2,0
2022-05-19 00:00:00+01:00,P2,0
2022-05-19 01:00:00+01:00,P2,0
2022-05-19 02:00:00+01:00,P2,0
2022-05-19 03:00:00+01:00,P2,0
2022-05-19 04:00:00+01:00,P2,0
2022-05-19 05:00:00+01:00,P2,0
2022-05-19 06:00:00+01:00,P2,0
2022-05-19 07:00:00+01:00,P2,5
2022-05-19 08:00:00+01:00,P2,3315
2022-05-19 09:00:00+01:00,P2,441
2022-05-19 10:00:00+01:00,P2,14098
2022-05-19 11:00:00+01:00,P2,3526
2022-05-19 12:00:00+01:00,P2,3363
2022-05-19 13:00:00+01:00,P2,14252
2022-05-19 14:00:00+01:00,P2,13325
2022-05-19 15:00:00+01:00,P2,31792
2022-05-19 16:00:00+01:00,P2,28710
2022-05-19 17:00:00+01:00,P2,34650
2022-05-19 18:00:00+01:00,P2,18335
2022-05-19 19:00:00+01:00,P2,7149
2022-05-19 20:00:00+01:00,P2,5356
2022-05-19 21:00:00+01:00,P2,75
2022-05-19 22:00:00+01:00,P2,0
2022-05-19 23:00:00+01:00,P2,0
2022-05-20 00:00:00+01:00,P2,0
2022-05-20 01:00:00+01:00,P2,0
2022-05-20 02:00:00+01:00,P2,0
2022-05-20 03:00:00+01:00,P2,0
2022-05-20 04:00:00+01:00,P2,0
2022-05-20 05:00:00+01:00,P2,0
2022-05-20 06:00:00+01:00,P2,0
2022-05-20 07:00:00+01:00,P2,12
2022-05-20 08:00:00+01:00,P2,311
2022-05-20 09:00:00+01:00,P2,4534
2022-05-20 10:00:00+01:00,P2,28915
2022-05-20 11:00:00+01:00,P2,3728
2022-05-20 12:00:00+01:00,P2,27912
2022-05-20 13:00:00+01:00,P2,1947
2022-05-20 14:00:00+01:00,P2,5180
2022-05-20 15:00:00+01:00,P2,13998
2022-05-20 16:00:00+01:00,P2,24548
2022-05-20 17:00:00+01:00,P2,36922
2022-05-20 18:00:00+01:00,P2,11674
2022-05-20 19:00:00+01:00,P2,1107
2022-05-20 20:00:00+01:00,P2,972
2022-05-20 21:00:00+01:00,P2,505
2022-05-20 22:00:00+01:00,P2,0
2022-05-20 23:00:00+01:00,P2,0
2022-05-21 00:00:00+01:00,P2,0
2022-05-21 01:00:00+01:00,P2,0
2022-05-21 02:00:00+01:00,P2,0
2022-05-21 03:00:00+01:00,P2,0
2022-05-21 04:00:00+01:00,P2,0
2022-05-21 05:00:00+01:00,P2,0
2022-05-21 06:00:00+01:00,P2,0
2022-05-21 07:00:00+01:00,P2,0
2022-05-21 08:00:00+01:00,P2,592
2022-05-21 09:00:00+01:00,P2,22201
2022-05-21 10:00:00+01:00,P2,27011
2022-05-21 11:00:00+01:00,P2,5107
2022-05-21 12:00:00+01:00,P2,80668
2022-05-21 13:00:00+01:00,P2,37415
2022-05-21 14:00:00+01:00,P2,4090
2022-05-21 15:00:00+01:00,P2,18076
2022-05-21 16:00:00+01:00,P2,37
2022-05-21 17:00:00+01:00,P2,1526
2022-05-21 18:00:00+01:00,P2,34886
2022-05-21 19:00:00+01:00,P2,3971
2022-05-21 20:00:00+01:00,P2,11718
2022-05-21 21:00:00+01:00,P2,1089
2022-05-21 22:00:00+01:00,P2,0
2022-05-21 23:00:00+01:00,P2,0
2022-05-22 00:00:00+01:00,P2,0
2022-05-22 01:00:00+01:00,P2,0
2022-05-22 02:00:00+01:00,P2,0
2022-05-22 03:00:00+01:00,P2,0
2022-05-22 04:00:00+01:00,P2,0
2022-05-22 05:00:00+01:00,P2,0
2022-05-22 06:00:00+01:00,P2,0
2022-05-22 07:00:00+01:00,P2,13
2022-05-22 08:00:00+01:00,P2,2133
2022-05-22 09:00:00+01:00,P2,3829
2022-05-22 10:00:00+01:00,P2,1856
2022-05-22 11:00:00+01:00,P2,2010
2022-05-22 12:00:00+01:00,P2,66476
2022-05-22 13:00:00+01:00,P2,2812
2022-05-22 14:00:00+01:00,P2,50613
2022-05-22 15:00:00+01:00,P2,66223
2022-05-22 16:00:00+01:00,P2,875
2022-05-22 17:00:00+01:00,P2,23211
2022-05-22 18:00:00+01:00,P2,6307
2022-05-22 19:00:00+01:00,P2,18792
2022-05-22 20:00:00+01:00,P2,679
2022-05-22 21:00:00+01:00,P2,38
2022-05-22 22:00:00+01:00,P2,0
2022-05-22 23:00:00+01:00,P2,0
2022-05-23 00:00:00+01:00,P2,0
2022-05-23 01:00:00+01:00,P2,0
2022-05-23 02:00:00+01:00,P2,0
2022-05-23 03:00:00+01:00,P2,0
2022-05-23 04:00:00+01:00,P2,0
2022-05-23 05:00:00+01:00,P2,0
2022-05-23 06:00:00+01:00,P2,0
2022-05-23 07:00:00+01:00,P2,84
2022-05-23 08:00:00+01:00,P2,339
2022-05-23 09:00:00+01:00,P2,7636
2022-05-23 10:00:00+01:00,P2,31523
2022-05-23 11:00:00+01:00,P2,1116
2022-05-23 12:00:00+01:00,P2,34015
2022-05-23 13:00:00+01:00,P2,14240
2022-05-23 14:00:00+01:00,P2,36615
2022-05-23 15:00:00+01:00,P2,10087
2022-05-23 16:00:00+01:00,P2,9435
2022-05-23 17:00:00+01:00,P2,14
2022-05-23 18:00:00+01:00,P2,3999
2022-05-23 19:00:00+01:00,P2,3139
2022-05-23 20:00:00+01:00,P2,5714
2022-05-23 21:00:00+01:00,P2,158
2022-05-23 22:00:00+01:00,P2,0
2022-05-23 23:00:00+01:00,P2,0
2022-05-24 00:00:00+01:00,P2,0
2022-05-24 01:00:00+01:00,P2,0
2022-05-24 02:00:00+01:00,P2,0
2022-05-24 03:00:00+01:00,P2,0
2022-05-24 04:00:00+01:00,P2,0
2022-05-24 05:00:00+01:00,P2,0
2022-05-24 06:00:00+01:00,P2,0
2022-05-24 07:00:00+01:00,P2,0
2022-05-24 08:00:00+01:00,P2,424
2022-05-24 09:00:00+01:00,P2,26
2022-05-24 10:00:00+01:00,P2,1164
2022-05-24 11:00:00+01:00,P2,3312
2022-05-24 12:00:00+01:00,P2,1760
2022-05-24 13:00:00+01:00,P2,213
2022-05-24 14:00:00+01:00,P2,22444
2022-05-24 15:00:00+01:00,P2,21811
2022-05-24 16:00:00+01:00,P2,2503
2022-05-24 17:00:00+01:00,P2,10023
2022-05-24 18:00:00+01:00,P2,5395
2022-05-24 19:00:00+01:00,P2,1213
2022-05-24 20:00:00+01:00,P2,441
2022-05-24 21:00:00+01:00,P2,335
2022-05-24 22:00:00+01:00,P2,0
2022-05-24 23:00:00+01:00,P2,0
2022-05-25 00:00:00+01:00,P2,0
2022-05-25 01:00:00+01:00,P2,0
2022-05-25 02:00:00+01:00,P2,0
2022-05-25 03:00:00+01:00,P2,0
2022-05-25 04:00:00+01:00,P2,0
2022-05-25 05:00:00+01:00,P2,0
2022-05-25 06:00:00+01:00,P2,0
2022-05-25 07:00:00+01:00,P2,0
2022-05-25 08:00:00+01:00,P2,2263
2022-05-25 09:00:00+01:00,P2,1168
2022-05-25 10:00:00+01:00,P2,22379
2022-05-25 11:00:00+01:00,P2,16854
2022-05-25 12:00:00+01:00,P2,42681
2022-05-25 13:00:00+01:00,P2,8201
2022-05-25 14:00:00+01:00,P2,14128
2022-05-25 15:00:00+01:00,P2,2745
2022-05-25 16:00:00+01:00,P2,3447
2022-05-25 17:00:00+01:00,P2,9820
2022-05-25 18:00:00+01:00,P2,37318
2022-05-25 19:00:00+01:00,P2,2286
2022-05-25 20:00:00+01:00,P2,3938
2022-05-25 21:00:00+01:00,P2,1419
2022-05-25 22:00:00+01:00,P2,0
2022-05-25 23:00:00+01:00,P2,0
2022-05-26 00:00:00+01:00,P2,0
2022-05-26 01:00:00+01:00,P2,0
2022-05-26 02:00:00+01:00,P2,0
2022-05-26 03:00:00+01:00,P2,0
2022-05-26 04:00:00+01:00,P2,0
2022-05-26 05:00:00+01:00,P2,0
2022-05-26 06:00:00+01:00,P2,0
2022-05-26 07:00:00+01:00,P2,53
2022-05-26 08:00:00+01:00,P2,525
2022-05-26 09:00:00+01:00,P2,246
2022-05-26 10:00:00+01:00,P2,10976
2022-05-26 11:00:00+01:00,P2,247
2022-05-26 12:00:00+01:00,P2,356
2022-05-26 13:00:00+01:00,P2,17006
2022-05-26 14:00:00+01:00,P2,6393
2022-05-26 15:00:00+01:00,P2,13060
2022-05-26 16:00:00+01:00,P2,57644
2022-05-26 17:00:00+01:00,P2,1566
2022-05-26 18:00:00+01:00,P2,2037
2022-05-26 19:00:00+01:00,P2,28730
2022-05-26 20:00:00+01:00,P2,4881
2022-05-26 21:00:00+01:00,P2,199
2022-05-26 22:00:00+01:00,P2,0
2022-05-26 23:00:00+01:00,P2,0
2022-05-27 00:00:00+01:00,P2,0
2022-05-27 01:00:00+01:00,P2,0
2022-05-27 02:00:00+01:00,P2,0
2022-05-27 03:00:00+01:00,P2,0
2022-05-27 04:00:00+01:00,P2,0
2022-05-27 05:00:00+01:00,P2,0
2022-05-27 06:00:00+01:00,P2,0
2022-05-27 07:00:00+01:00,P2,141
2022-05-27 08:00:00+01:00,P2,550
2022-05-27 09:00:00+01:00,P2,17797
2022-05-27 10:00:00+01:00,P2,27778
2022-05-27 11:00:00+01:00,P2,10679
2022-05-27 12:00:00+01:00,P2,6951
2022-05-27 13:00:00+01:00,P2,487
2022-05-27 14:00:00+01:00,P2,58170
2022-05-27 15:00:00+01:00,P2,40804
2022-05-27 16:00:00+01:00,P2,21201
2022-05-27 17:00:00+01:00,P2,10833
2022-05-27 18:00:00+01:00,P2,1175
2022-05-27 19:00:00+01:00,P2,5304
2022-05-27 20:00:00+01:00,P2,1974
2022-05-27 21:00:00+01:00,P2,948
2022-05-27 22:00:00+01:00,P2,0
2022-05-27 23:00:00+01:00,P2,0
2022-05-28 00:00:00+01:00,P2,0
2022-05-28 01:00:00+01:00,P2,0
2022-05-28 02:00:00+01:00,P2,0
2022-05-28 03:00:00+01:00,P2,0
2022-05-28 04:00:00+01:00,P2,0
2022-05-28 05:00:00+01:00,P2,0
2022-05-28 06:00:00+01:00,P2,0
2022-05-28 07:00:00+01:00,P2,149
2022-05-28 08:00:00+01:00,P2,2132
2022-05-28 09:00:00+01:00,P2,4750
2022-05-28 10:00:00+01:00,P2,9143
2022-05-28 11:00:00+01:00,P2,1437
2022-05-28 12:00:00+01:00,P2,2105
2022-05-28 13:00:00+01:00,P2,1292
2022-05-28 14:00:00+01:00,P2,39973
2022-05-28 15:00:00+01:00,P2,6192
2022-05-28 16:00:00+01:00,P2,35433
2022-05-28 17:00:00+01:00,P2,1981
2022-05-28 18:00:00+01:00,P2,12249
2022-05-28 19:00:00+01:00,P2,1330
2022-05-28 20:00:00+01:00,P2,2464
2022-05-28 21:00:00+01:00,P2,384
2022-05-28 22:00:00+01:00,P2,0
2022-05-28 23:00:00+01:00,P2,0
2022-05-29 00:00:00+01:00,P2,0
2022-05-29 01:00:00+01:00,P2,0
2022-05-29 02:00:00+01:00,P2,0
2022-05-29 03:00:00+01:00,P2,0
2022-05-29 04:00:00+01:00,P2,0
2022-05-29 05:00:00+01:00,P2,0
2022-05-29 06:00:00+01:00,P2,0
2022-05-29 07:00:00+01:00,P2,8
2022-05-29 08:00:00+01:00,P2,1989
2022-05-29 09:00:00+01:00,P2,11184
2022-05-29 10:00:00+01:00,P2,3886
2022-05-29 11:00:00+01:00,P2,59
2022-05-29 12:00:00+01:00,P2,14689
2022-05-29 13:00:00+01:00,P2,7459
2022-05-29 14:00:00+01:00,P2,70264
2022-05-29 15:00:00+01:00,P2,21779
2022-05-29 16:00:00+01:00,P2,71874
2022-05-29 17:00:00+01:00,P2,6925
2022-05-29 18:00:00+01:00,P2,4408
2022-05-29 19:00:00+01:00,P2,21161
2022-05-29 20:00:00+01:00,P2,4970
2022-05-29 21:00:00+01:00,P2,1303
2022-05-29 22:00:00+01:00,P2,0
2022-05-29 23:00:00+01:00,P2,0
2022-05-30 00:00:00+01:00,P2,0
2022-05-30 01:00:00+01:00,P2,0
2022-05-30 02:00:00+01:00,P2,0
2022-05-30 03:00:00+01:00,P2,0
2022-05-30 04:00:00+01:00,P2,0
2022-05-30 05:00:00+01:00,P2,0
2022-05-30 06:00:00+01:00,P2,0
2022-05-30 07:00:00+01:00,P2,178
2022-05-30 08:00:00+01:00,P2,1993
2022-05-30 09:00:00+01:00,P2,3274
2022-05-30 10:00:00+01:00,P2,29188
2022-05-30 11:00:00+01:00,P2,9699
2022-05-30 12:00:00+01:00,P2,1606
2022-05-30 13:00:00+01:00,P2,21558
2022-05-30 14:00:00+01:00,P2,27332
2022-05-30 15:00:00+01:00,P2,26992
2022-05-30 16:00:00+01:00,P2,19820
2022-05-30 17:00:00+01:00,P2,27932
2022-05-30 18:00:00+01:00,P2,41143
2022-05-30 19:00:00+01:00,P2,14592
2022-05-30 20:00:00+01:00,P2,10216
2022-05-30 21:00:00+01:00,P2,889
2022-05-30 22:00:00+01:00,P2,0
2022-05-30 23:00:00+01:00,P2,0
2022-05-31 00:00:00+01:00,P2,0
2022-05-31 01:00:00+01:00,P2,0
2022-05-31 02:00:00+01:00,P2,0
2022-05-31 03:00:00+01:00,P2,0
2022-05-31 04:00:00+01:00,P2,0
2022-05-31 05:00:00+01:00,P2,0
2022-05-31 06:00:00+01:00,P2,0
2022-05-31 07:00:00+01:00,P2,161
2022-05-31 08:00:00+01:00,P2,64
2022-05-31 09:00:00+01:00,P2,3859
2022-05-31 10:00:00+01:00,P2,997
2022-05-31 11:00:00+01:00,P2,1132
2022-05-31 12:00:00+01:00,P2,18079
2022-05-31 13:00:00+01:00,P2,22313
2022-05-31 14:00:00+01:00,P2,23279
2022-05-31 15:00:00+01:00,P2,36209
2022-05-31 16:00:00+01:00,P2,81338
2022-05-31 17:00:00+01:00,P2,10756
2022-05-31 18:00:00+01:00,P2,35698
2022-05-31 19:00:00+01:00,P2,2754
2022-05-31 20:00:00+01:00,P2,9963
2022-05-31 21:00:00+01:00,P2,173
2022-05-31 22:00:00+01:00,P2,0
2022-05-31 23:00:00+01:00,P2,0
2022-06-01 00:00:00+01:00,P2,0
2022-06-01 01:00:00+01:00,P2,0
2022-06-01 02:00:00+01:00,P2,0
2022-06-01 03:00:00+01:00,P2,0
2022-06-01 04:00:00+01:00,P2,0
2022-06-01 05:00:00+01:00,P2,0
2022-06-01 06:00:00+01:00,P2,0
2022-06-01 07:00:00+01:00,P2,0
2022-06-01 08:00:00+01:00,P2,0
2022-06-01 09:00:00+01:00,P2,5048
2022-06-01 10:00:00+01:00,P2,316
2022-06-01 11:00:00+01:00,P2,2013
2022-06-01 12:00:00+01:00,P2,22538
2022-06-01 13:00:00+01:00,P2,22839
2022-06-01 14:00:00+01:00,P2,48718
2022-06-01 15:00:00+01:00,P2,4546
2022-06-01 16:00:00+01:00,P2,4778
2022-06-01 17:00:00+01:00,P2,40
2022-06-01 18:00:00+01:00,P2,9
2022-06-01 19:00:00+01:00,P2,0
2022-06-01 20:00:00+01:00,P2,0
2022-06-01 21:00:00+01:00,P2,0
2022-06-01 22:00:00+01:00,P2,0
2022-06-01 23:00:00+01:00,P2,0
2022-06-02 00:00:00+01:00,P2,0
2022-06-02 01:00:00+01:00,P2,0
2022-06-02 02:00:00+01:00,P2,0
2022-06-02 03:00:00+01:00,P2,0
2022-06-02 04:00:00+01:00,P2,0
2022-06-02 05:00:00+01:00,P2,0
2022-06-02 06:00:00+01:00,P2,0
2022-06-02 07:00:00+01:00,P2,0
2022-06-02 08:00:00+01:00,P2,0
2022-06-02 09:00:00+01:00,P2,700
2022-06-02 10:00:00+01:00,P2,4774
2022-06-02 11:00:00+01:00,P2,15327
2022-06-02 12:00:00+01:00,P2,4030
2022-06-02 13:00:00+01:00,P2,10432
2022-06-02 14:00:00+01:00,P2,21343
2022-06-02 15:00:00+01:00,P2,6023
2022-06-02 16:00:00+01:00,P2,23984
2022-06-02 17:00:00+01:00,P2,1622
2022-06-02 18:00:00+01:00,P2,479
2022-06-02 19:00:00+01:00,P2,0
2022-06-02 20:00:00+01:00,P2,0
2022-06-02 21:00:00+01:00,P2,0
2022-06-02 22:00:00+01:00,P2,0
2022-06-02 23:00:00+01:00,P2,0
2022-06-03 00:00:00+01:00,P2,0
2022-06-03 01:00:00+01:00,P2,0
2022-06-03 02:00:00+01:00,P2,0
2022-06-03 03:00:00+01:00,P2,0
2022-06-03 04:00:00+01:00,P2,0
2022-06-03 05:00:00+01:00,P2,0
2022-06-03 06:00:00+01:00,P2,0
2022-06-03 07:00:00+01:00,P2,0
2022-06-03 08:00:00+01:00,P2,1350
2022-06-03 09:00:00+01:00,P2,818
2022-06-03 10:00:00+01:00,P2,14171
2022-06-03 11:00:00+01:00,P2,33581
2022-06-03 12:00:00+01:00,P2,38220
2022-06-03 13:00:00+01:00,P2,2864
2022-06-03 14:00:00+01:00,P2,15519
2022-06-03 15:00:00+01:00,P2,9270
2022-06-03 16:00:00+01:00,P2,3354
2022-06-03 17:00:00+01:00,P2,6103
2022-06-03 18:00:00+01:00,P2,242
2022-06-03 19:00:00+01:00,P2,2
2022-06-03 20:00:00+01:00,P2,0
2022-06-03 21:00:00+01:00,P2,0
2022-06-03 22:00:00+01:00,P2,0
2022-06-03 23:00:00+01:00,P2,0
2022-06-04 00:00:00+01:00,P2,0
2022-06-04 01:00:00+01:00,P2,0
2022-06-04 02:00:00+01:00,P2,0
2022-06-04 03:00:00+01:00,P2,0
2022-06-04 04:00:00+01:00,P2,0
2022-06-04 05:00:00+01:00,P2,0
2022-06-04 06:00:00+01:00,P2,0
2022-06-04 07:00:00+01:00,P2,0
2022-06-04 08:00:00+01:00,P2,101
2022-06-04 09:00:00+01:00,P2,2974
2022-06-04 10:00:00+01:00,P2,8655
2022-06-04 11:00:00+01:00,P2,9985
2022-06-04 12:00:00+01:00,P2,32839
2022-06-04 13:00:00+01:00,P2,65636
2022-06-04 14:00:00+01:00,P2,250
2022-06-04 15:00:00+01:00,P2,23058
2022-06-04 16:00:00+01:00,P2,10905
2022-06-04 17:00:00+01:00,P2,5247
2022-06-04 18:00:00+01:00,P2,6983
2022-06-04 19:00:00+01:00,P2,12003
2022-06-04 20:00:00+01:00,P2,755
2022-06-04 21:00:00+01:00,P2,0
2022-06-04 22:00:00+01:00,P2,0
2022-06-04 23:00:00+01:00,P2,0
2022-06-05 00:00:00+01:00,P2,0
2022-06-05 01:00:00+01:00,P2,0
2022-06-05 02:00:00+01:00,P2,0
2022-06-05 03:00:00+01:00,P2,0
2022-06-05 04:00:00+01:00,P2,0
2022-06-05 05:00:00+01:00,P2,0
2022-06-05 06:00:00+01:00,P2,0
2022-06-05 07:00:00+01:00,P2,0
2022-06-05 08:00:00+01:00,P2,197
2022-06-05 09:00:00+01:00,P2,9682
2022-06-05 10:00:00+01:00,P2,237
2022-06-05 11:00:00+01:00,P2,5970
2022-06-05 12:00:00+01:00,P2,40665
2022-06-05 13:00:00+01:00,P2,12748
2022-06-05 14:00:00+01:00,P2,19946
2022-06-05 15:00:00+01:00,P2,70237
2022-06-05 16:00:00+01:00,P2,470
2022-06-05 17:00:00+01:00,P2,53230
2022-06-05 18:00:00+01:00,P2,9583
2022-06-05 19:00:00+01:00,P2,286
2022-06-05 20:00:00+01:00,P2,1484
2022-06-05 21:00:00+01:00,P2,763
2022-06-05 22:00:00+01:00,P2,0
2022-06-05 23:00:00+01:00,P2,0
2022-06-06 00:00:00+01:00,P2,0
2022-06-06 01:00:00+01:00,P2,0
2022-06-06 02:00:00+01:00,P2,0
2022-06-06 03:00:00+01:00,P2,0
2022-06-06 04:00:00+01:00,P2,0
2022-06-06 05:00:00+01:00,P2,0
2022-06-06 06:00:00+01:00,P2,0
2022-06-06 07:00:00+01:00,P2,5
2022-06-06 08:00:00+01:00,P2,285
2022-06-06 09:00:00+01:00,P2,15347
2022-06-06 10:00:00+01:00,P2,24937
2022-06-06 11:00:00+01:00,P2,32207
2022-06-06 12:00:00+01:00,P2,2674
2022-06-06 13:00:00+01:00,P2,20894
2022-06-06 14:00:00+01:00,P2,53592
2022-06-06 15:00:00+01:00,P2,74953
2022-06-06 16:00:00+01:00,P2,14099
2022-06-06 17:00:00+01:00,P2,19367
2022-06-06 18:00:00+01:00,P2,15632
2022-06-06 19:00:00+01:00,P2,8363
2022-06-06 20:00:00+01:00,P2,646
2022-06-06 21:00:00+01:00,P2,1208
2022-06-06 22:00:00+01:00,P2,0
2022-06-06 23:00:00+01:00,P2,0
2022-06-07 00:00:00+01:00,P2,0
2022-06-07 01:00:00+01:00,P2,0
2022-06-07 02:00:00+01:00,P2,0
2022-06-07 03:00:00+01:00,P2,0
2022-06-07 04:00:00+01:00,P2,0
2022-06-07 05:00:00+01:00,P2,0
2022-06-07 06:00:00+01:00,P2,0
2022-06-07 07:00:00+01:00,P2,290
2022-06-07 08:00:00+01:00,P2,444
2022-06-07 09:00:00+01:00,P2,13846
2022-06-07 10:00:00+01:00,P2,5767
2022-06-07 11:00:00+01:00,P2,2823
2022-06-07 12:00:00+01:00,P2,14501
2022-06-07 13:00:00+01:00,P2,9185
2022-06-07 14:00:00+01:00,P2,971
2022-06-07 15:00:00+01:00,P2,12028
2022-06-07 16:00:00+01:00,P2,6571
2022-06-07 17:00:00+01:00,P2,42691
2022-06-07 18:00:00+01:00,P2,2019
2022-06-07 19:00:00+01:00,P2,10529
2022-06-07 20:00:00+01:00,P2,2684
2022-06-07 21:00:00+01:00,P2,314
2022-06-07 22:00:00+01:00,P2,0
2022-06-07 23:00:00+01:00,P2,0
2022-06-08 00:00:00+01:00,P2,0
2022-06-08 01:00:00+01:00,P2,0
2022-06-08 02:00:00+01:00,P2,0
2022-06-08 03:00:00+01:00,P2,0
2022-06-08 04:00:00+01:00,P2,0
2022-06-08 05:00:00+01:00,P2,0
2022-06-08 06:00:00+01:00,P2,0
2022-06-08 07:00:00+01:00,P2,0
2022-06-08 08:00:00+01:00,P2,1062
2022-06-08 09:00:00+01:00,P2,1674
2022-06-08 10:00:00+01:00,P2,27241
2022-06-08 11:00:00+01:00,P2,48634
2022-06-08 12:00:00+01:00,P2,35719
2022-06-08 13:00:00+01:00,P2,32160
2022-06-08 14:00:00+01:00,P2,71869
2022-06-08 15:00:00+01:00,P2,50366
2022-06-08 16:00:00+01:00,P2,3910
2022-06-08 17:00:00+01:00,P2,17523
2022-06-08 18:00:00+01:00,P2,1528
2022-06-08 19:00:00+01:00,P2,22374
2022-06-08 20:00:00+01:00,P2,1490
2022-06-08 21:00:00+01:00,P2,741
2022-06-08 22:00:00+01:00,P2,0
2022-06-08 23:00:00+01:00,P2,0
2022-06-09 00:00:00+01:00,P2,0
2022-06-09 01:00:00+01:00,P2,0
2022-06-09 02:00:00+01:00,P2,0
